EA_REGION,REGION,PERMIT_REF,VERSION,OUTLET_NUMBER,EFFLUENT_NUMBER,SPT_DESC,EFF_SAMPLE_POINT,EFF_TMEN_CODE,TMEN_DESC,DWF (m3_d),MAX_DAILY (m3_d),MEAN (m3_d),MAX_RATE (l_s),samplingPoint.notation
SW,EA South West Region,003126/FN/01,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,73041968,03,TERTIARY BIOLOGICAL,144.0,,,,SW-73041968
SW,EA South West Region,SWWA 1148,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,91261790,01,BIOLOGICAL FILTRATION,51.0,,,,SW-91261790
SW,EA South West Region,NRA-SW-0005,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,73031112,01,BIOLOGICAL FILTRATION,417.0,,,,SW-73031112
SW,EA South West Region,042116,4,1,2,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50440001,11,SCREENING,423.0,,,,SW-50440001
SW,EA South West Region,102162,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,60010750,21,SAND FILTRATION,815.0,,,,SW-60010750
SW,EA South West Region,011559,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z5012803,01,BIOLOGICAL FILTRATION,220.0,,,,SW-Z5012803
SW,EA South West Region,202404,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,73215139,33,MEMBRANE FILTRATION,524.0,,,,SW-73215139
SW,EA South West Region,041574,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50031011,01,BIOLOGICAL FILTRATION,142.0,,,,SW-50031011
SW,EA South West Region,401485,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50370281,22,UV DISINFECTION,18630.0,,,,SW-50370281
SW,EA South West Region,042464,7,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50211458,41,IRON CHEMICAL DOSING FOR PHOSPHATE REMOVAL,1596.0,,,,SW-50211458
SW,EA South West Region,100385,5,1,2,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,FPF00029,11,SCREENING,,,,,SW-FPF00029
SW,EA South West Region,012200,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z8490139,01,BIOLOGICAL FILTRATION,149.0,,,,SW-Z8490139
SW,EA South West Region,NPSWQD003184,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,50230035,29,PACKAGE TREATMENT PLANT,,11.0,,,SW-50230035
SW,EA South West Region,100673,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z7500105,01,BIOLOGICAL FILTRATION,2917.0,,,,SW-Z7500105
SW,EA South West Region,DRA 1382,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,73040172,,,272.72,,,,SW-73040172
SW,EA South West Region,034695/WW/01,2,1,1,TRADE DISCHARGES - PROCESS EFFLUENT - WATER COMPANY (WTW),81520190,,,,8000.0,,,SW-81520190
SW,EA South West Region,010031,3,1,2,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,Z5012921,11,SCREENING,,,,,SW-Z5012921
SW,EA South West Region,041354,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50260306,01,BIOLOGICAL FILTRATION,1216.0,,,,SW-50260306
SW,EA South West Region,401495,1,1,3,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50370334,22,UV DISINFECTION,,,,,SW-50370334
SW,EA South West Region,400972,1,1,3,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50370441,22,UV DISINFECTION,,,,,SW-50370441
SW,EA South West Region,203020,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70581015,01,BIOLOGICAL FILTRATION,124.0,,,,SW-70581015
SW,EA South West Region,NRA-SW-0411,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,73111264,01,BIOLOGICAL FILTRATION,94.0,,,,SW-73111264
SW,EA South West Region,201064,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70725457,01,BIOLOGICAL FILTRATION,1023.0,,,,SW-70725457
SW,EA South West Region,NRA-SW-3657,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,72941168,30,REEDBED,95.0,,,4.2,SW-72941168
SW,EA South West Region,301918,6,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81231159,10,LAGOON SETTLEMENT,3767.0,,,,SW-81231159
SW,EA South West Region,200976,8,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70614950,22,UV DISINFECTION,42396.0,,,,SW-70614950
SW,EA South West Region,303090,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,91241713,01,BIOLOGICAL FILTRATION,94.0,,,,SW-91241713
SW,EA South West Region,203312,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,73011323,01,BIOLOGICAL FILTRATION,220.0,,,,SW-73011323
SW,EA South West Region,302804,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,81914813,01,BIOLOGICAL FILTRATION,261.0,,,,SW-81914813
SW,EA South West Region,203364,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70810020,09,PRIMARY SETTLEMENT,260.0,,,,SW-70810020
SW,EA South West Region,203410,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70814642,01,BIOLOGICAL FILTRATION,122.0,,,,SW-70814642
SW,EA South West Region,203478,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70501359,01,BIOLOGICAL FILTRATION,383.0,,,,SW-70501359
SW,EA South West Region,041353,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,50530190,01,BIOLOGICAL FILTRATION,318.0,,,,SW-50530190
SW,EA South West Region,102728,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z4180102,21,SAND FILTRATION,292.0,,,,SW-Z4180102
SW,EA South West Region,100288,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E3180009,01,BIOLOGICAL FILTRATION,2229.0,,,,SW-E3180009
SW,EA South West Region,102162,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,60010750,21,SAND FILTRATION,815.0,,,,SW-60010750
SW,EA South West Region,202475,5,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70510450,22,UV DISINFECTION,40486.0,,,,SW-70510450
SW,EA South West Region,203113,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70531024,01,BIOLOGICAL FILTRATION,531.0,,,,SW-70531024
SW,EA South West Region,202413,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70910177,22,UV DISINFECTION,117.0,,,,SW-70910177
SW,EA South West Region,103392,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,60270550,08,DO NOT USE - USE 40 TO 43 CHEMICAL - PHOSPHATE STRIPPING,2000.0,,,,SW-60270550
SW,EA South West Region,071228,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,60250671,01,BIOLOGICAL FILTRATION,160.0,821.0,,,SW-60250671
SW,EA South West Region,001685/FU/01,7,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70811886,22,UV DISINFECTION,1829.0,,,,SW-70811886
SW,EA South West Region,200976,7,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,70614950,22,UV DISINFECTION,36634.0,,,,SW-70614950
SW,EA South West Region,004665,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,73010276,22,UV DISINFECTION,,213.0,,3.0,SW-73010276
SW,EA South West Region,042479,4,2,1,SEWAGE DISCHARGES - STW STORM OVERFLOW/STORM TANK - WATER COMPANY,50340223,12,MACERATION,,,,,SW-50340223
SW,EA South West Region,202367,4,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,73010855,01,BIOLOGICAL FILTRATION,53.0,,,,SW-73010855
SW,EA South West Region,070112,3,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E4070019,14,LAND IRRIGATION,670.0,,,,SW-E4070019
SW,EA South West Region,010238,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Z8490134,01,BIOLOGICAL FILTRATION,36.0,,,,SW-Z8490134
SW,EA South West Region,101480,2,1,1,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,E8100039,23,ACTIVATED SLUDGE,409.0,,,10.0,SW-E8100039
