PERMIT_REF,VERSION,DETE_CODE,row_count
T/19/35010/R,2,50,3
T/19/35010/R,2,85,5
T/19/35010/R,2,108,3
T/19/35010/R,2,111,5
T/19/35010/R,2,135,3
T/19/35010/R,2,3164,3
T/19/35010/R,2,3527,3
T/19/35010/R,2,6452,3
T/19/35010/R,2,6455,3
T/19/35010/R,2,6462,3
T/19/35010/R,2,7782,3
T/19/35010/R,2,9285,5
T/19/35010/R,2,9731,3
T/19/35010/R,2,9736,3
T/19/35010/R,2,9741,3
T/19/35367/T,1,61,2
T/19/35367/T,1,135,2
T/19/35367/T,1,664,2
T/19/35367/T,1,3527,2
T/19/35367/T,1,6051,2
T/19/35367/T,1,6396,2
T/19/35367/T,1,6425,2
T/19/35541/R,7,8174,2
T/19/35541/R,8,8174,2
T/19/35541/R,9,3647,2
T/19/35541/R,9,8174,2
T/19/35541/R,10,3647,2
T/19/35541/R,10,8174,2
T/19/35541/R,11,3647,2
T/19/35541/R,11,8174,2
T/19/35571/R,1,85,2
T/19/35571/R,1,111,2
T/19/35571/R,1,135,2
T/19/35571/R,2,85,2
T/19/35571/R,2,111,2
T/19/35571/R,2,135,2
T/19/35571/R,3,85,2
T/19/35571/R,3,111,2
T/19/35571/R,3,135,2
T/19/35571/R,4,85,2
T/19/35571/R,4,111,2
T/19/35571/R,4,135,2
T/19/35774/R,8,3647,2
T/19/36017/R,1,8174,2
T/19/36017/R,2,8174,2
T/19/36017/R,3,8174,2
T/19/36017/R,4,8174,2
T/19/36017/R,5,8174,2
T/19/36017/R,6,8174,2
T/19/36017/R,7,8174,2
T/19/36017/R,8,8174,2
T/19/36017/R,9,3647,2
T/19/36017/R,9,8174,2
T/19/36017/R,10,3647,2
T/19/36017/R,10,8174,2
T/19/36026/R,1,111,2
T/19/36026/R,3,111,2
T/19/36089/R,1,85,4
T/19/36089/R,1,111,4
T/19/36089/R,1,135,3
T/19/36089/R,1,664,3
T/19/36089/R,1,3527,2
T/19/36089/R,1,6452,3
T/19/36089/R,1,7782,3
T/19/36089/R,1,8174,2
T/19/36089/R,1,9731,3
T/19/36089/R,1,9736,3
T/19/36089/R,1,9741,3
T/19/36340/O,1,7444,2
T/19/36340/O,2,7444,2
T/19/36495/R,1,85,4
T/19/36495/R,1,111,4
T/19/36495/R,1,135,3
T/19/36495/R,1,664,3
T/19/36495/R,1,3527,2
T/19/36495/R,1,6452,3
T/19/36495/R,1,7782,3
T/19/36495/R,1,8174,2
T/19/36495/R,1,9731,3
T/19/36495/R,1,9736,3
T/19/36495/R,1,9741,3
T/19/36495/R,2,85,4
T/19/36495/R,2,111,4
T/19/36495/R,2,135,3
T/19/36495/R,2,348,3
T/19/36495/R,2,664,3
T/19/36495/R,2,3527,2
T/19/36495/R,2,6051,3
T/19/36495/R,2,6057,3
T/19/36495/R,2,6452,3
T/19/36495/R,2,7782,3
T/19/36495/R,2,8174,2
T/19/36495/R,2,9731,3
T/19/36495/R,2,9736,3
T/19/36495/R,2,9741,3
T/19/36495/R,3,85,4
T/19/36495/R,3,111,4
T/19/36495/R,3,135,3
T/19/36495/R,3,348,3
T/19/36495/R,3,664,3
T/19/36495/R,3,3527,2
T/19/36495/R,3,6051,3
T/19/36495/R,3,6057,3
T/19/36495/R,3,6452,3
T/19/36495/R,3,7782,3
T/19/36495/R,3,8174,2
T/19/36495/R,3,9731,3
T/19/36495/R,3,9736,3
T/19/36495/R,3,9741,3
T/19/36495/R,4,85,4
T/19/36495/R,4,111,4
T/19/36495/R,4,135,3
T/19/36495/R,4,348,3
T/19/36495/R,4,664,3
T/19/36495/R,4,3527,2
T/19/36495/R,4,6051,3
T/19/36495/R,4,6057,3
T/19/36495/R,4,6452,3
T/19/36495/R,4,7782,3
T/19/36495/R,4,8174,2
T/19/36495/R,4,9731,3
T/19/36495/R,4,9736,3
T/19/36495/R,4,9741,3
T/19/36495/R,5,85,4
T/19/36495/R,5,111,4
T/19/36495/R,5,135,3
T/19/36495/R,5,348,3
T/19/36495/R,5,664,3
T/19/36495/R,5,3527,2
T/19/36495/R,5,6051,3
T/19/36495/R,5,6057,3
T/19/36495/R,5,6452,3
T/19/36495/R,5,7782,3
T/19/36495/R,5,8174,2
T/19/36495/R,5,9731,3
T/19/36495/R,5,9736,3
T/19/36495/R,5,9741,3
T/20/00558/O,1,7444,2
T/20/00779/O,1,7444,2
T/20/00916/O,2,7444,2
T/20/01553/O,2,7444,2
T/20/02145/O,1,7444,2
T/20/02145/O,2,7444,2
T/20/02145/O,3,7444,2
T/20/02399/O,1,8174,2
T/20/02775/O,1,7444,2
T/20/03106/O,2,7444,2
T/20/03106/O,3,7444,2
T/20/03180/O,2,7444,2
T/20/07396/T,1,135,2
T/20/08352/R,1,135,2
T/20/09308/T,1,61,2
T/20/09308/T,1,135,2
T/20/09308/T,1,1066,2
T/20/09308/T,1,7782,2
T/20/11152/T,1,1066,2
T/20/12374/O,1,7444,3
T/20/12374/O,1,8174,2
T/20/20129/R,1,135,2
T/20/20129/R,1,8174,2
T/20/20255/O,1,7444,2
T/20/20365/R,1,135,2
T/20/20649/R,1,135,2
T/20/20666/T,1,61,4
T/20/20666/T,1,135,4
T/20/20666/T,2,61,2
T/20/20666/T,2,135,2
T/20/20733/R,1,135,2
T/20/20934/T,1,61,7
T/20/20934/T,1,135,7
T/20/20934/T,1,664,7
T/20/20934/T,1,8174,7
T/20/21448/R,1,135,2
T/20/21477/R,1,135,2
T/20/30033/O,1,7444,2
T/20/30061/R,1,111,2
T/20/30176/O,1,7444,2
T/20/30185/R,1,135,2
T/20/30309/O,1,7444,2
T/20/30309/O,2,7444,2
T/20/35092/T,1,135,2
T/20/35092/T,1,1066,2
T/20/35543/R,7,3647,2
T/20/35543/R,8,3647,2
T/20/35618/R,8,3647,2
T/20/35648/R,1,8174,2
T/20/35648/R,2,8174,2
T/20/35665/R,1,85,2
T/20/35665/R,1,111,2
T/20/35665/R,1,135,2
T/20/35665/R,1,7782,2
T/20/35665/R,2,85,2
T/20/35665/R,2,111,2
T/20/35665/R,2,135,2
T/20/35665/R,2,7782,2
T/20/35665/R,3,85,2
T/20/35665/R,3,111,2
T/20/35665/R,3,135,2
T/20/35665/R,3,7782,2
T/20/35665/R,4,85,2
T/20/35665/R,4,111,2
T/20/35665/R,4,135,2
T/20/35665/R,4,7782,2
T/20/35907/O,1,7444,2
T/20/35982/R,1,111,2
T/20/35982/R,2,111,2
T/20/35982/R,3,111,2
T/20/35982/R,4,111,2
T/20/36062/T,1,61,2
T/20/36062/T,1,135,2
T/20/36062/T,1,664,2
T/20/36062/T,1,3527,2
T/20/36062/T,1,6425,2
T/20/36246/R,1,8174,2
T/20/36246/R,2,8174,2
T/20/36246/R,3,8174,2
T/20/36246/R,4,8174,2
T/20/36246/R,5,3647,2
T/20/36246/R,5,8174,2
T/20/36246/R,6,3647,2
T/20/36246/R,6,8174,2
T/20/36246/R,7,3647,2
T/20/36246/R,7,8174,2
T/21/00116/O,1,7444,5
T/21/03151/O,1,8174,2
T/21/08724/R,1,135,2
T/21/20131/R,1,135,2
T/21/35938/R,1,7444,3
T/21/35938/R,2,7444,3
T/21/35938/R,3,3647,2
T/21/35938/R,3,7444,3
T/21/35970/R,1,8174,2
T/21/35970/R,2,8174,2
T/21/35970/R,3,8174,2
T/21/35970/R,4,8174,2
T/21/35970/R,5,8174,2
T/21/35970/R,6,8174,2
T/21/35970/R,7,8174,2
T/21/36278/R,6,3647,2
T/22/02643/O,3,7444,2
T/22/22741/R,1,135,2
T/22/35463/R,1,111,2
T/22/35463/R,2,111,2
T/22/35591/R,7,3647,2
T/22/35591/R,8,3647,2
T/22/35651/R,1,111,2
T/22/36211/R,1,111,2
T/22/36211/R,2,111,2
T/22/36211/R,3,111,2
T/22/36211/R,4,111,2
T/23/01208/O,3,7444,2
T/23/01426/O,2,7444,2
T/23/02473/O,2,7444,2
T/23/02557/O,2,7444,2
T/23/02833/O,1,7444,2
T/23/03067/T,1,85,4
T/23/03067/T,1,88,4
T/23/03067/T,1,135,4
T/23/03067/T,1,6425,4
T/23/08420/R,1,135,2
T/23/08420/R,2,135,2
T/23/08420/R,3,135,2
T/23/08420/R,4,135,2
T/23/08420/R,5,135,2
T/23/08420/R,6,135,2
T/23/08420/R,7,135,2
T/23/08420/R,8,135,2
T/23/08420/R,9,135,2
T/23/08420/R,10,135,2
T/23/08420/R,12,3647,2
T/23/08420/R,13,3647,2
T/23/08425/R,1,85,3
T/23/08425/R,1,135,4
T/23/08425/R,1,7782,3
T/23/08425/R,1,9285,3
T/23/08425/R,2,85,3
T/23/08425/R,2,111,3
T/23/08425/R,2,135,4
T/23/08425/R,2,7782,3
T/23/08425/R,2,9285,3
T/23/08550/R,1,135,2
T/23/08875/O,2,7444,2
T/23/08875/O,3,7444,2
T/23/12322/O,1,7444,2
T/23/20145/T,1,1066,3
T/23/20145/T,1,8174,2
T/23/20195/O,1,7444,2
T/23/21655/R,1,135,2
T/23/21658/R,1,85,2
T/23/21658/R,1,111,2
T/23/21658/R,1,135,3
T/23/21658/R,1,6425,2
T/23/21658/R,1,7782,2
T/23/21658/R,1,9285,2
T/23/21794/O,1,7444,2
T/23/22249/O,1,7444,2
T/23/22638/T,1,135,2
T/23/22638/T,1,6051,2
T/23/22638/T,2,111,2
T/23/22638/T,2,135,2
T/23/22638/T,2,911,2
T/23/22638/T,2,6051,2
T/23/22638/T,2,6425,2
T/23/22638/T,3,111,2
T/23/22638/T,3,135,2
T/23/22638/T,3,912,2
T/23/22638/T,3,6051,2
T/23/22638/T,3,6425,2
T/23/30145/O,1,7444,2
T/23/30187/R,1,135,2
T/23/35112/T,1,664,2
T/23/35157/O,1,7444,2
T/23/35286/R,5,85,2
T/23/35286/R,5,111,2
T/23/35286/R,6,85,2
T/23/35286/R,6,111,2
T/23/35365/O,1,7444,2
T/23/35386/R,1,7444,2
T/23/35386/R,2,7444,2
T/23/35401/T,1,664,3
T/23/35544/R,1,8174,2
T/23/35544/R,2,8174,2
T/23/35544/R,3,8174,2
T/23/35544/R,4,111,2
T/23/35544/R,4,8174,2
T/23/35544/R,5,111,2
T/23/35544/R,5,7444,2
T/23/35544/R,5,8174,2
T/23/35619/R,12,3647,2
T/23/36076/R,6,3647,2
T/23/36154/R,1,7444,2
T/23/36154/R,2,7444,2
T/23/36154/R,3,7444,2
T/23/36411/O,1,7444,2
T/23/36432/O,1,7444,2
T/23/36432/O,2,7444,2
T/24/00139/O,1,7444,2
T/24/03589/O,1,8174,4
T/24/03589/O,2,8174,3
T/24/03589/O,3,8174,2
T/24/07093/O,1,7444,2
T/24/07699/O,1,7444,2
T/24/07699/O,1,8174,2
T/24/08372/R,1,135,2
T/24/08382/R,1,85,3
T/24/08382/R,1,135,4
T/24/08382/R,1,3527,2
T/24/08382/R,1,7782,3
T/24/08382/R,1,8174,2
T/24/08382/R,1,9285,3
T/24/09070/R,1,85,2
T/24/09070/R,1,135,2
T/24/09070/R,1,7782,2
T/24/09070/R,1,8174,2
T/24/09070/R,1,9285,2
T/24/10783/T,1,666,2
T/24/10783/T,1,1066,2
T/24/12068/R,1,135,2
T/24/12286/O,1,7444,2
T/24/20832/T,1,61,6
T/24/20832/T,1,85,2
T/24/20832/T,1,111,2
T/24/20832/T,1,135,6
T/24/20832/T,1,664,6
T/24/20832/T,1,3527,6
T/24/20832/T,1,6051,3
T/24/20832/T,1,8174,6
T/24/20832/T,1,9285,2
T/24/20832/T,2,61,4
T/24/20832/T,2,135,4
T/24/20832/T,2,664,4
T/24/20832/T,2,3527,4
T/24/20832/T,2,6051,2
T/24/20832/T,2,8174,4
T/24/21476/R,1,135,2
T/24/21476/R,2,135,2
T/24/21773/O,1,7444,2
T/24/21773/O,2,7444,2
T/24/21974/T,1,76,3
T/24/21974/T,1,135,3
T/24/21974/T,1,664,3
T/24/21974/T,1,3527,3
T/24/21974/T,1,7782,3
T/24/22372/T,1,664,2
T/24/22524/T,1,61,3
T/24/22524/T,1,135,4
T/24/22524/T,1,664,3
T/24/22524/T,1,3527,3
T/24/22524/T,1,6425,4
T/24/22524/T,2,135,2
T/24/22524/T,2,6425,2
T/24/30053/T,1,664,3
T/24/30147/O,1,7444,2
T/24/30272/O,1,7444,2
T/24/30272/O,2,7444,2
T/24/35514/R,1,50,2
T/24/35514/R,1,85,2
T/24/35514/R,1,108,2
T/24/35514/R,1,111,2
T/24/35514/R,1,135,2
T/24/35514/R,1,3164,2
T/24/35514/R,1,6452,2
T/24/35514/R,1,6455,2
T/24/35514/R,1,6462,2
T/24/35514/R,1,7782,2
T/24/35514/R,1,9285,2
T/24/35514/R,2,50,2
T/24/35514/R,2,85,2
T/24/35514/R,2,108,2
T/24/35514/R,2,111,2
T/24/35514/R,2,135,2
T/24/35514/R,2,3164,2
T/24/35514/R,2,6452,2
T/24/35514/R,2,6455,2
T/24/35514/R,2,6462,2
T/24/35514/R,2,7782,2
T/24/35514/R,2,9285,2
T/24/35915/R,1,85,2
T/24/35915/R,1,135,2
T/24/35915/R,1,7782,2
T/24/35915/R,2,85,2
T/24/35915/R,2,135,2
T/24/35915/R,2,7782,2
T/24/35915/R,3,85,2
T/24/35915/R,3,135,2
T/24/35915/R,3,7782,2
T/24/35915/R,4,85,2
T/24/35915/R,4,135,2
T/24/35915/R,4,664,2
T/24/35915/R,4,3647,2
T/24/35915/R,4,7782,2
T/24/35915/R,5,85,2
T/24/35915/R,5,135,2
T/24/35915/R,5,664,2
T/24/35915/R,5,3647,2
T/24/35915/R,5,7782,2
T/24/36133/R,1,85,2
T/24/36133/R,1,111,2
T/24/36133/R,1,135,2
T/24/36133/R,1,7782,2
T/24/36133/R,2,85,2
T/24/36133/R,2,111,2
T/24/36133/R,2,135,2
T/24/36133/R,2,7782,2
T/24/36133/R,3,85,2
T/24/36133/R,3,111,2
T/24/36133/R,3,135,2
T/24/36133/R,3,3647,2
T/24/36133/R,3,7782,2
T/24/36133/R,4,85,2
T/24/36133/R,4,111,2
T/24/36133/R,4,135,2
T/24/36133/R,4,664,2
T/24/36133/R,4,3647,2
T/24/36133/R,4,7729,2
T/24/36133/R,4,7782,2
T/25/08095/R,1,135,2
T/25/20149/RG,1,135,2
T/25/20149/RG,1,8174,2
T/25/35394/R,1,7444,2
T/25/35639/R,1,7444,2
T/25/35877/R,1,7444,2
T/25/35877/R,2,7444,2
T/25/36210/R,8,3647,2
T/25/36210/R,9,3647,2
T/26/30273/R,1,135,2
T/27/30247/O,1,7444,2
T/29/01413/O,3,7444,2
T/29/12078/R,1,135,2
T/29/20046/R,1,135,2
T/29/20046/R,1,8174,2
T/29/20406/R,1,135,2
T/29/21372/R,1,111,2
T/29/21372/R,1,135,2
T/29/22268/R,1,111,2
T/29/22268/R,1,135,2
T/29/22880/T,1,664,2
T/29/22880/T,1,6425,2
T/29/30274/R,1,111,2
T/29/30274/R,1,135,2
T/29/30278/O,1,7444,2
T/29/30286/R,1,85,2
T/29/30286/R,1,111,2
T/29/30286/R,1,135,2
T/29/30286/R,1,7782,2
T/29/30286/R,1,9285,2
T/29/35489/R,1,85,2
T/29/35489/R,1,111,2
T/29/35489/R,1,135,2
T/29/35489/R,1,9285,2
T/29/35579/R,1,111,2
T/29/35579/R,2,111,2
T/29/35579/R,3,111,2
T/29/35579/R,4,111,2
T/29/35581/R,1,8174,2
T/29/35581/R,2,8174,2
T/29/35581/R,3,8174,2
T/29/35581/R,4,7444,2
T/29/35581/R,4,8174,2
T/29/35675/R,1,7444,2
T/29/35675/R,2,3647,2
T/29/35675/R,2,7444,2
T/29/35728/R,8,3647,2
T/29/35728/R,9,3647,2
T/29/35728/R,10,3647,2
T/29/35728/R,11,3647,2
T/29/36024/R,1,85,2
T/29/36024/R,1,111,2
T/29/36024/R,1,135,2
T/29/36024/R,1,7782,2
T/29/36024/R,2,85,2
T/29/36024/R,2,111,2
T/29/36024/R,2,135,2
T/29/36024/R,2,7782,2
T/29/36024/R,3,85,2
T/29/36024/R,3,111,2
T/29/36024/R,3,135,2
T/29/36024/R,3,7782,2
T/29/36055/T,1,61,2
T/29/36055/T,1,135,2
T/29/36055/T,1,664,2
T/29/36055/T,1,6425,2
T/30/01632/S,1,85,4
T/30/01632/S,1,97,3
T/30/01632/S,1,135,4
T/30/01632/S,1,6425,4
T/30/01632/S,1,9285,4
T/30/03561/O,1,8174,2
T/30/03561/O,2,8174,2
T/30/07432/O,1,666,2
T/30/07586/O,1,666,3
T/30/08091/R,1,135,2
T/30/08294/R,1,135,2
T/30/20183/O,1,7444,2
T/30/20418/R,1,135,2
T/30/20418/R,2,135,2
T/30/20418/R,3,111,2
T/30/20418/R,3,135,2
T/30/20418/R,4,111,2
T/30/20418/R,5,111,2
T/30/21190/R,1,135,2
T/30/21190/R,1,8174,2
T/30/21190/R,2,135,2
T/30/21190/R,2,8174,2
T/30/21801/O,1,7444,2
T/30/21975/R,1,135,2
T/30/22859/R,1,135,2
T/30/30003/T,1,50,5
T/30/30003/T,1,61,5
T/30/30003/T,1,85,5
T/30/30003/T,1,108,5
T/30/30003/T,1,135,5
T/30/30003/T,1,174,5
T/30/30003/T,1,1066,5
T/30/30003/T,1,3164,5
T/30/30003/T,1,3527,4
T/30/30003/T,1,6425,2
T/30/30003/T,1,6452,5
T/30/30003/T,1,6455,5
T/30/30003/T,1,6462,5
T/30/30003/T,1,7782,2
T/30/30003/T,1,9285,5
T/30/30003/T,2,50,4
T/30/30003/T,2,61,4
T/30/30003/T,2,85,4
T/30/30003/T,2,108,4
T/30/30003/T,2,135,4
T/30/30003/T,2,174,4
T/30/30003/T,2,1066,4
T/30/30003/T,2,3164,4
T/30/30003/T,2,3527,3
T/30/30003/T,2,6452,4
T/30/30003/T,2,6455,4
T/30/30003/T,2,6462,4
T/30/30003/T,2,7782,2
T/30/30003/T,2,9285,4
T/30/30244/O,1,7444,2
T/30/35301/R,1,7782,2
T/30/35301/R,1,8174,2
T/30/35538/R,1,8174,2
T/30/35538/R,2,8174,2
T/30/35538/R,3,8174,2
T/30/35538/R,4,8174,2
T/30/35773/T,1,61,3
T/30/35773/T,1,135,3
T/30/35773/T,1,664,3
T/30/35773/T,1,3527,3
T/30/35773/T,1,6425,3
T/30/35814/R,1,7782,2
T/30/35814/R,1,8174,2
T/30/35824/R,8,3647,2
T/30/35983/R,7,3647,2
T/30/35983/R,8,3647,2
T/30/36016/T,1,664,4
T/30/36016/T,1,7444,4
T/30/36067/R,1,111,2
T/30/36067/R,2,111,2
T/30/36067/R,3,111,2
T/30/36067/R,4,111,2
T/30/36067/R,5,111,2
T/30/36067/R,5,3647,2
T/30/36067/R,6,3647,2
T/30/36067/R,7,3647,2
T/30/36203/R,1,7782,2
T/30/36203/R,1,8174,2
T/30/36203/R,2,7782,2
T/30/36203/R,2,8174,2
T/30/36203/R,3,3647,2
T/30/36203/R,3,7729,2
T/30/36203/R,3,7782,2
T/30/36203/R,3,8174,2
T/30/36203/R,4,3647,4
T/30/36203/R,4,7729,2
T/30/36203/R,4,7782,2
T/30/36203/R,4,8174,2
T/30/36203/R,5,3647,4
T/30/36203/R,5,7729,2
T/30/36203/R,5,7782,2
T/30/36203/R,5,8174,2
T/30/36218/O,1,7444,2
T/30/36218/O,2,7444,2
T/32/01412/R,1,135,2
T/32/01770/T,1,51,3
T/32/01770/T,1,61,3
T/32/01770/T,1,76,3
T/32/01770/T,1,97,3
T/32/01770/T,1,108,3
T/32/01770/T,1,135,3
T/32/01770/T,1,3409,3
T/32/01770/T,1,6046,3
T/32/01770/T,1,6425,3
T/32/01770/T,1,6450,2
T/32/01770/T,1,6455,3
T/32/01770/T,1,6462,3
T/32/07881/O,2,7444,2
T/32/08624/R,1,135,2
T/32/08624/R,2,135,2
T/32/20187/O,1,7444,2
T/32/35145/R,1,50,2
T/32/35145/R,1,85,2
T/32/35145/R,1,108,2
T/32/35145/R,1,111,4
T/32/35145/R,1,135,2
T/32/35145/R,1,3164,2
T/32/35145/R,1,6452,2
T/32/35145/R,1,6455,2
T/32/35145/R,1,6462,2
T/32/35145/R,1,7782,2
T/32/35145/R,1,9285,2
T/32/35145/R,2,50,2
T/32/35145/R,2,85,2
T/32/35145/R,2,108,2
T/32/35145/R,2,111,4
T/32/35145/R,2,135,2
T/32/35145/R,2,3164,2
T/32/35145/R,2,6452,2
T/32/35145/R,2,6455,2
T/32/35145/R,2,6462,2
T/32/35145/R,2,7782,2
T/32/35145/R,2,9285,2
T/32/35145/R,3,50,2
T/32/35145/R,3,85,2
T/32/35145/R,3,108,2
T/32/35145/R,3,111,4
T/32/35145/R,3,135,2
T/32/35145/R,3,3164,2
T/32/35145/R,3,6452,2
T/32/35145/R,3,6455,2
T/32/35145/R,3,6462,2
T/32/35145/R,3,7782,2
T/32/35145/R,3,9285,2
T/32/36105/R,1,85,2
T/32/36105/R,1,111,4
T/32/36105/R,1,135,2
T/32/36105/R,1,6452,2
T/32/36105/R,1,7782,2
T/32/36105/R,2,85,2
T/32/36105/R,2,111,4
T/32/36105/R,2,135,2
T/32/36105/R,2,6452,2
T/32/36105/R,2,7782,2
T/32/36105/R,3,111,2
T/32/36105/R,4,111,2
T/32/36105/R,5,111,2
T/32/36105/R,6,111,2
T/32/36105/R,7,111,2
T/32/36105/R,7,3647,2
T/32/36105/R,8,3647,2
T/32/36105/R,9,3647,2
T/32/36444/O,2,7444,2
T/33/07069/O,1,8174,3
T/33/08165/R,1,135,2
T/33/08165/R,2,135,2
T/33/08436/O,2,7444,2
T/33/08637/R,1,135,2
T/33/08637/R,2,135,2
T/33/08637/R,3,135,2
T/33/22667/T,1,61,4
T/33/22667/T,1,135,4
T/33/22667/T,1,664,4
T/33/22667/T,1,3527,3
T/33/22667/T,1,6425,4
T/33/30011/O,1,7444,2
T/33/30011/O,2,7444,2
T/33/30012/O,1,7444,2
T/33/35007/R,1,7444,2
T/33/35041/O,1,7444,2
T/33/35251/R,1,111,2
T/33/35557/R,1,7444,2
T/33/35557/R,2,7444,2
T/33/35576/R,1,7444,2
T/33/35576/R,2,7444,2
T/33/36284/T,1,61,5
T/33/36284/T,1,135,5
T/33/36284/T,1,664,6
T/33/36284/T,1,3527,5
T/33/36284/T,1,4883,2
T/33/36284/T,1,6425,6
T/33/36343/O,1,7444,2
T/33/36343/O,2,7444,2
T/33/36430/T,1,61,5
T/33/36430/T,1,135,5
T/33/36430/T,1,664,6
T/33/36430/T,1,3527,5
T/33/36430/T,1,4883,2
T/33/36430/T,1,6425,6
T/33/36430/T,2,61,5
T/33/36430/T,2,135,5
T/33/36430/T,2,664,6
T/33/36430/T,2,3527,5
T/33/36430/T,2,4883,2
T/33/36430/T,2,6425,6
T/33/36430/T,3,61,7
T/33/36430/T,3,135,7
T/33/36430/T,3,664,7
T/33/36430/T,3,3527,5
T/33/36430/T,3,6425,7
T/33/36430/T,4,61,7
T/33/36430/T,4,135,7
T/33/36430/T,4,664,7
T/33/36430/T,4,3527,7
T/33/36430/T,4,6425,7
T/34/03432/O,1,7444,3
T/34/03432/O,1,8174,2
T/34/03432/O,2,7444,2
T/34/20130/R,1,135,2
T/34/20130/R,1,8174,2
T/34/20272/R,1,135,2
T/34/22236/R,1,135,2
T/34/30188/O,1,7444,2
T/34/35885/R,1,135,2
T/34/35885/R,1,8174,2
T/34/35885/R,2,135,2
T/34/35885/R,2,8174,2
T/34/35885/R,3,135,2
T/34/35885/R,3,8174,2
T/34/35885/R,4,7444,2
T/34/35885/R,4,8174,2
T/34/35885/R,5,3647,2
T/34/35885/R,5,8174,2
T/34/35885/R,6,3647,2
T/34/35885/R,6,8174,2
T/34/35885/R,7,3647,2
T/34/35885/R,7,8174,2
T/35/07009/T,1,3527,2
T/35/07009/T,1,6425,2
T/35/07009/T,1,7444,2
T/35/40341/R,1,135,2
T/36/01407/O,2,7444,2
T/36/01407/O,3,7444,2
T/36/01633/O,1,7444,3
T/36/01633/O,1,8174,3
T/36/02736/O,2,7444,2
T/36/08092/R,1,135,2
T/36/08147/R,1,135,2
T/36/08147/R,2,135,2
T/36/08166/R,1,135,2
T/36/08166/R,1,8174,2
T/36/08489/R,1,85,2
T/36/08489/R,1,111,2
T/36/08489/R,1,135,2
T/36/08489/R,1,7782,2
T/36/08489/R,1,9285,2
T/36/08735/R,1,135,2
T/36/08735/R,1,8174,2
T/36/09236/O,1,8174,2
T/36/10570/T,1,61,8
T/36/10570/T,1,108,8
T/36/10570/T,1,111,8
T/36/10570/T,1,135,8
T/36/10570/T,1,183,8
T/36/10570/T,1,1066,12
T/36/10570/T,1,3527,8
T/36/10570/T,1,6455,8
T/36/10570/T,1,6460,8
T/36/10570/T,1,7988,8
T/36/10570/T,2,61,6
T/36/10570/T,2,108,6
T/36/10570/T,2,111,6
T/36/10570/T,2,135,6
T/36/10570/T,2,183,6
T/36/10570/T,2,1066,9
T/36/10570/T,2,3527,6
T/36/10570/T,2,6455,6
T/36/10570/T,2,6460,6
T/36/10570/T,2,7988,6
T/36/10570/T,3,61,4
T/36/10570/T,3,108,4
T/36/10570/T,3,111,4
T/36/10570/T,3,135,4
T/36/10570/T,3,183,4
T/36/10570/T,3,1066,6
T/36/10570/T,3,3527,4
T/36/10570/T,3,6455,4
T/36/10570/T,3,6460,4
T/36/10570/T,3,7988,4
T/36/10665/T,1,135,2
T/36/12059/R,1,135,2
T/36/12059/R,2,135,2
T/36/12288/O,1,7444,2
T/36/20117/R,1,135,2
T/36/21219/R,1,85,2
T/36/21219/R,1,111,2
T/36/21219/R,1,135,4
T/36/21219/R,1,7782,2
T/36/21219/R,1,8174,2
T/36/21219/R,1,9285,2
T/36/22528/R,1,135,2
T/36/45001/T,1,61,4
T/36/45001/T,1,85,2
T/36/45001/T,1,135,4
T/36/45001/T,1,912,4
T/36/45001/T,1,6051,4
T/36/45001/T,1,9285,2
T/36/45001/T,2,61,2
T/36/45001/T,2,135,2
T/36/45001/T,2,912,2
T/36/45001/T,2,6051,2
T/36/45141/T,1,76,3
T/36/45141/T,1,7782,3
T/36/45168/O,2,7444,2
T/36/45392/T,1,135,2
T/36/45392/T,1,664,2
T/36/45392/T,1,3527,2
T/36/45392/T,1,6425,2
T/36/45392/T,1,9901,2
T/36/45392/T,2,135,2
T/36/45392/T,2,664,2
T/36/45392/T,2,3527,2
T/36/45392/T,2,6425,2
T/36/45392/T,2,9901,2
T/36/45583/R,1,8174,2
T/36/45583/R,2,8174,2
T/36/45583/R,3,8174,2
T/36/45583/R,4,8174,2
T/36/45583/R,5,8174,2
T/36/45583/R,6,8174,2
T/36/45583/R,7,7444,2
T/36/45583/R,7,8174,2
T/36/45725/R,1,135,2
T/36/45725/R,2,135,2
T/36/45725/R,3,135,2
T/36/45905/R,5,3647,2
T/36/45905/R,6,3647,2
T/36/45933/T,1,61,2
T/36/45933/T,1,135,2
T/36/45933/T,1,912,2
T/36/45933/T,1,6051,2
T/36/45933/T,2,61,2
T/36/45933/T,2,135,2
T/36/45933/T,2,912,2
T/36/45933/T,2,6051,2
T/36/45984/R,6,3647,2
T/36/45984/R,7,3647,2
T/36/46007/R,2,85,2
T/36/46007/R,2,111,2
T/36/46007/R,2,135,2
T/36/46007/R,2,7782,2
T/36/46007/R,3,85,2
T/36/46007/R,3,111,2
T/36/46007/R,3,135,2
T/36/46007/R,3,7782,2
T/36/46007/R,4,85,2
T/36/46007/R,4,111,2
T/36/46007/R,4,135,2
T/36/46007/R,4,7782,2
T/36/46073/T,2,135,2
T/36/46073/T,2,664,2
T/36/46073/T,2,3527,2
T/36/46073/T,2,6425,2
T/36/46320/R,5,3647,2
T/36/46320/R,6,3647,2
T/37/45010/T,1,61,2
T/37/45010/T,1,85,2
T/37/45010/T,1,111,2
T/37/45010/T,1,135,2
T/37/45010/T,1,6425,2
T/37/45010/T,1,9285,2
